business_id;less_100m;less_500m;less_1km;less_5km;less_10km;less_50km
fSCyylUhuA9BSakKPFoUbA;0;0;9;99;175;1006
xG5NtjLZ6S7KGBNFGDqoZw;2;3;12;38;125;2089
99VA9y7rdlDzl_-Rd-WKKA;2;36;70;259;376;471
j9fzpALNCgvDwCXmA5Vcjw;1;4;12;163;256;493
IlxIkuFaAE6NMovlPZgr8A;0;2;12;109;192;350
9YxqrKuDxwbMqcbKmTQFtQ;0;0;0;77;770;2152
52pgQaYBZx8axZK4mPn0Ow;2;12;20;44;77;1580
9tIP3Ey8swBpTlsHOQbvJw;0;0;3;11;31;466
noBinj5ChHbPCHfqTcUO6g;1;57;193;675;829;2171
KZNgXQJ9Qq2LNi_xOebSvg;0;2;3;63;136;471
jtgBkAQuchDYgkdsebzLsQ;1;4;10;48;67;183
JtY9OkVp8lfdFVTahNjHdw;0;0;0;2;3;601
bQR4hdYPHPld-6bBW87nZw;0;0;0;24;109;1943
-iXlYo2AI1iHgpeZnv5sPw;0;1;1;44;168;2017
3URe59CYXngnHN0OgbMDWg;4;20;51;200;306;377
gybl_Jycrn8X_CytA-9J8g;0;1;3;37;299;471
a4kvfeqeM5NvadLr3ehIcg;0;1;1;12;42;548
6FX09pOrazvGT9s6_nQ7CQ;5;27;40;184;259;493
wHpOgSutd4QmV_X7gXZ3dw;0;1;19;212;368;471
hVRebPv7EKMUGVV2m5IKaQ;0;1;1;26;147;2017
kZdkMY6GeaMebm81h3sfww;2;20;55;200;307;377
1C6IeR5K7vtEPCcb164svw;5;9;10;84;272;1090
HkhqlX-GOrm96yvG3wHZqw;3;4;5;86;459;2202
w_Ruik_McXjaJ1YqOLoaog;0;1;1;35;138;1921
Ag3bj6WStEkDa2Ha72pQ7A;6;58;203;678;832;2180
UFNpCQq1_eLnP1oSjMkRCA;0;0;0;11;55;1957
Pdq64df8bTI648RCtHmJ0Q;0;8;14;24;40;483
rUlrzgX_hVZo7xtzbdKwRw;0;0;0;0;31;1661
8zBmf2sXiiCl1EuztLWNhQ;0;0;6;34;123;1069
_Fet9vBMM9Y8VBhUX0IYYQ;0;1;2;17;81;1939
su7GpBsXIzEWtkOkNwk5Lg;0;3;3;11;15;485
x7xUdoBe6rSpuxyJ53w1UA;3;14;16;27;43;1769
qk2g-tKFjNKO8_MtFrOATw;1;3;10;110;195;350
UBriJCMES8rsmY0SiYjtSw;0;18;48;184;267;493
YZtphZ-zlhiPjzcJjuQc3g;0;0;0;24;66;1912
Og0H5yYQoER94o8lxdHDLA;0;0;1;22;111;1965
jSZQ89WehnfYJcYMGQO2og;0;1;1;6;21;672
mYpMQvpdD78ZCZj_8XPUQg;1;3;3;43;165;1040
NFcG56jaGXhWxP4K1KaENQ;0;0;1;4;28;1845
52DsTBhg8NjKDQ6sVaqB7w;0;3;3;9;41;491
VUKM-r3xgNjlW128pEG79A;0;2;2;13;26;491
xcdT294axowe3Tj-04tHIA;0;2;10;112;298;377
mqI7dRVusi8Ktwvx5-p0hQ;0;0;0;0;0;267
jPVVH8cb_1gEQkcIZGxg9g;1;2;11;47;91;216
kBuzuNDQNM26AUbnkRVifg;0;1;1;43;203;999
vyYMaj0HZPr5xqzhY7WPUg;2;3;16;116;248;1090
h3AI5bjSwdeT_WYbziS16g;0;0;0;7;39;1908
sX-HF1WzCOpvePr4EMSlHA;0;38;129;683;842;2174
37QpeBaevTiz0vC2unFT4g;0;3;13;24;40;483
4zYssmZqA-P75QaFWYtigA;0;3;3;16;132;493
C6AiAF35zwpAoK5jjm-nhA;0;1;1;17;111;183
83xszo9qxDPI-tv0_IGeOg;0;2;5;45;187;377
xbX3gQtqaki0LCZTPhY-jA;3;34;73;613;871;2186
jV7FdR7puEdY5ch11jg3vg;0;1;1;13;36;466
frcuwzlHS2BevSEjZnGsJQ;0;0;3;18;46;377
4VaEkCFqCsk656jQxPpUpw;1;1;1;28;184;2183
RArLnyQn4RZrf1SQ9rOJcA;0;0;1;8;49;466
V_N2ZVEKMDIbUvATk50UlA;0;1;5;107;174;466
zIeGu-ZfWF-THM8Y3lQwFg;0;0;0;8;29;466
KfBpr_NoldM9w0CugY32ow;1;3;5;36;143;1061
JMlxN6__cSV60gu8LZ-fyw;1;1;1;10;15;1684
bWMpAxTtVKpNfuVK7xMjQg;0;4;10;240;399;471
CMiTXglTH36Z1Crwpf8nNQ;0;5;6;55;121;216
v-oSCziSbc_S8Ko5nUOI9A;1;5;10;143;231;267
5PLTCfyndcWM44-yQH-YRg;5;11;19;116;214;350
BvgxS6Nr5i7th5p1rFo2_w;0;0;1;16;32;482
BbgoWcqBMpP5X61lGSuOMA;0;1;1;22;91;216
PkM0FSK9WH_XpQEYtVsrRg;0;1;5;108;174;466
b_NJFKY3vWv4VC8fPSGO1g;0;0;0;20;43;1460
y23lxMHt3EAs8qffEwpULg;2;8;13;24;40;483
idz_rIXAJFuXHOQTBZ5IMA;2;21;34;81;139;216
__2LkeVwTuKar5AE95Idzw;0;3;3;39;76;999
vQ_rxK8TV37QOS-uJvGGQA;1;2;4;32;97;912
RVD0t9-pUTbcypj45FBsNg;1;2;3;20;140;518
3epzkP3YzaufCMIwPsJaJg;0;0;0;65;125;962
45f_mcoZd3tU5VtUbHfr0g;0;3;12;28;40;1787
5tZ42WGLm9fr_F4eg7ME7w;0;1;1;48;321;2047
exsmq71Wm_Ksf-feMK1UJg;0;0;1;29;113;471
8pSm6e9I8zUMa00Voc4giw;3;22;39;92;160;998
_uvTdEAVbPVch8ESDnvbuA;2;13;39;111;200;350
1M7b87GZXWOTjQTq3cxRBw;1;14;54;664;835;2176
Lmz2zn9Alzgc6FHDkFsLdw;0;0;0;6;20;468
VY1Gxa5ctQyYW6JElOOLJA;0;7;13;71;214;350
sTQDxlvt1fxBXvu-bvE7Kw;0;1;2;33;143;1031
LPdiS6YE0AvFJ05O9TxtMw;2;6;12;40;123;2122
VId1X5tUXs6ifRUP94VwRA;1;2;12;97;198;518
_eQA_RCQjBWQYvAR01gIng;0;3;8;60;140;216
jgi-7LWLzcGkPvqFryqI6A;0;2;4;49;165;2062
lEAhUFytEPERFroM4h5awA;2;2;2;76;151;466
ZgmEBmGQbSHj8YZgN2pPLQ;3;7;17;205;362;471
sXMC2ZZD_8hss_BuVlfB7g;0;0;0;8;12;1569
wDOWuUyB7DzYRaYZYI-YNA;1;3;3;43;165;1040
4g5Jkyj-bJdFuo7PkMhO_Q;0;0;1;20;75;1773
6cswuD0Qpsyy0s9CQEDHRw;0;0;5;36;289;471
ItgkjSjo5rXmnBH3Vww_Xg;1;11;61;689;840;2187
TFul4GrkKtL0TOkW6toYig;0;1;2;13;53;1850
lkQP24RF-W7Hvb2WOPJWAw;3;19;68;577;871;2185
tGc2cbNouGKD2DfqeDPrvQ;2;24;30;78;137;216
tCKx9bkvughZdZK4vbiJ1w;3;27;32;80;138;216
bSgnLV5MkJycHpv6l5cnNA;0;5;10;162;230;267
yLjQA1TnnX0nGdsHJRwTdg;0;0;0;9;79;466
3OzjmMmkVydF75t8VeY73A;0;0;1;2;19;1360
pJguU0TyaIcrqIxp30d_kA;3;11;15;39;89;466
0FzbiQyBnFnH1OkMol_mgQ;4;80;167;682;841;2184
TP3LNjHNph_yacJ_fo3ULg;0;0;4;22;114;1958
yBrK-DwpdbJY2F795ZStcw;0;1;3;56;218;267
IpCgkwUJ0UizDzvVCdnHow;0;2;2;15;36;1487
qd-36RpoJTypGyvlRpRp2g;1;2;2;51;144;471
EkYGO5eZJ9litEaBEx6w9w;0;1;2;17;47;1002
_OmjicQbWgNNKJUTYMixjg;0;14;26;65;160;518
4Y84551O9LXWL8cBVWRWEQ;0;1;1;21;68;883
0ZvwD_zqnIS8MyaU95hSqA;0;0;22;99;196;350
YICdPG1yr1tzlZBd05xcQQ;0;2;4;71;306;1094
icZ4cBKO1VvzWnQxgzejog;1;3;5;36;143;1062
W49fAQGBt9IgduhvqqRQ4Q;2;10;31;676;845;2181
BNYs-2TLD6f0tomH0Ieq8w;0;3;3;10;10;579
k3tCEcSJ_BJrwZP9_LLHpg;1;1;5;53;258;1098
i570mGBY_jIuotRCWotxng;1;2;2;72;222;493
1aSABPmktJY072mRN7_h6Q;0;0;4;24;94;515
GwZIp1hPsahqjlfLhn-NLw;1;5;17;70;218;471
vkrNaPsYX37nu8ndgFxLxw;0;2;3;88;774;2175
ZoI1Nj3uoSper4l5q5nrng;1;2;8;50;103;1093
VA3WTqU9b88Zgck34s-0sg;0;2;3;12;18;480
5WF3593by2u-aE_WaM7_Mw;4;61;191;684;842;2178
C9PW9WsdbM3COdqhHMR2Og;0;1;2;38;145;2000
oYF96W1boB-0E3g3i8U_zw;3;15;51;243;373;471
9rVSinEDIjuOLE0rNDh4qA;1;1;1;23;193;350
7RinFVNZHfVbXofpeO0cjA;2;4;4;35;82;1058
3RwqdIWmBgKF3HpKSlHNSg;4;85;207;677;830;2179
3wo9jODQnuvBm8Gkem6qXg;0;5;10;284;398;471
GHTQYGHJW4GtDqeX-Txj-g;0;11;15;39;93;466
0JmFfcBbIux_vauRNWzD9Q;3;6;19;206;361;471
fgUV6NErXY1OkflgCjNi2Q;0;3;15;190;301;377
G2jGesZ1xLLlrqNKab5RfA;0;0;0;41;131;1047
a-dPw0ISYHoxMmWgd4mK-g;5;43;114;654;812;2157
9tt8wDtWkXhRd6pYM2iOfA;0;2;2;17;36;1482
IdIOZSbnLRcN1dG5PDXDeA;0;0;0;31;177;518
ZNUmF2BHvp4fovXFTFW9Cw;2;4;8;40;191;350
x4L77IWKk9Yd_d-WNxVb_w;3;36;65;161;232;267
Rwirqn9cmt5xhTUZ5V-idw;2;4;5;87;481;2202
C9_UPkwXYx9B3fxNLkCHgA;0;0;0;51;64;183
sHwNZLuLZvlVBX17b7RgTw;0;1;6;67;252;518
5cpb23lEQ5brolyKRVBhgA;1;2;5;55;239;2146
WGAG5zFj044C5BIhCjT17A;0;0;0;0;2;377
GF-GWt4zA4UbXCQIBdFSbw;0;0;4;19;40;377
9CRWWbw3iOo4-9FMAO6nKw;1;9;38;281;377;471
sDi4t17ttgcIVZqd48EECA;1;87;218;680;833;2182
VNvJuCTMdGBj4lwC0L1Ghg;3;6;10;100;242;518
eE5w-7yMOwgL2OPsG85Z2w;1;5;6;128;226;350
rfsFB_Z4B-CNTBktcUEbmA;0;1;3;83;193;350
UgnHg8cdrPqxJKD9MpHNPw;1;1;4;247;405;471
dtYPZBWoziDAtT6IQnIR_A;0;0;1;55;219;1097
fLD1la2uhl9P39CSJkk8NA;1;3;15;114;248;1090
evrQGHs_lC_fmEniotaX8A;1;1;6;21;46;608
Gf3szNlyQWst4v49S-W1lg;7;40;143;682;837;2173
RHA7txgJwqFBMOdcGLS3AQ;0;0;2;135;284;1091
UYIr1d1zJr3jVYhXOoxyLg;0;0;0;1;63;518
0bqfOY_rF8HCVrDMgnWLYA;0;0;4;129;224;350
Gp29XKuYZEUGol2kwIUvmQ;0;3;4;26;128;1889
fB8DULHVGkB9jI7M8qzKKg;0;7;26;672;852;2179
X_T1gP8z1f_sGNX7qV0PJw;0;0;1;16;36;466
uzhiTCvVaK_0fZwa7rWDzw;0;2;2;18;143;350
5h3uxYuoY40id-EByqQ3Xg;0;4;5;35;100;2050
xBFNCseDehGAf5D--HWG5w;0;1;1;107;228;350
OMrnDIpzSflcVUm6uJrukA;0;2;5;9;68;1943
lgOa5IWyHW9_qoCSXeie9Q;0;2;2;41;99;930
Ks3uMmqFr8b7RLsidq1g_w;0;0;5;119;259;518
_lCaW3aU3yp-acJ8BnCLyQ;0;4;4;36;195;1085
mwHeR8ad_drLy95cf69TPw;0;0;0;10;100;1963
ZcwUOOhNNDyRrrq8_bx1gg;1;1;1;20;67;350
6lr3qkrqie9bqxl7DaYvTw;1;6;7;39;146;2137
UVZOk4q8Sovcst4N9ZQcKQ;0;1;2;26;95;1980
3tABZPOFyYgY05ADJnRT4w;1;3;7;29;151;2143
K-jkw6HUZIGlBjOiYmvvsw;0;5;23;184;255;493
5RN4m3XO66jK4ThoDX3VnA;1;2;3;45;169;1099
825S0nTj5TRtKOWPPAMlRQ;1;13;52;186;259;493
LDUAhHYmSgH9uwuO5y3yaA;1;14;58;269;376;471
SL1CvdV8mqc8xqTJAR4kNw;1;5;31;286;379;471
QrsgwJ2YG73Ry3byIcABVw;0;0;0;17;36;514
C0W9r59JJld8ZfJ3hEQQWA;0;0;0;8;27;483
1pwtjoNAoi7kIXqf1Z-AXg;0;1;11;22;51;1863
CwQGSvYCgmRRJMA9G28U6g;0;4;5;28;96;2070
oDlF5bfcQrYkjK4D4_Nw9A;2;47;120;658;817;2158
zK-BfS0xMgDRGvb_KJL4Kw;3;44;124;655;815;2159
3o7L6OWJzKnjTlwh-hkAhg;0;4;5;17;48;1010
rdDC5Ts8NZjuGHJn4bqMAQ;2;75;205;682;836;2177
1c669rzhfL88tNGuOhMFlw;3;26;38;206;311;377
FYgFwsb9w2_2VyyUuld23w;1;6;7;32;151;2143
k7AoT14yuZZ9fFUtGNZ_1A;0;5;29;203;311;377
ZzI68qUPwySLG3pFeQxg6A;0;1;1;13;18;183
8CC7IN8NeWlm5PeZVWvcRQ;0;5;11;75;220;350
Mu-ZNo2q_48Z0JAvzgkgfA;0;0;0;30;80;1996
MeA_7cfxh9c7wczQHYQKeQ;0;2;3;85;270;377
1QQTCX8HOdIiCkaGJzWFpg;2;2;3;16;36;438
GRduI6GKz6dzk9n6JRpmOw;3;6;6;16;30;846
6RVwHKupjKs8lyu2qDQXtw;0;1;2;13;69;1896
33CbYOIye2dtQrfiVGjaRg;1;4;10;101;171;1014
GsTHcKsO4c9ZnK0AdwfCpw;1;1;1;23;82;1524
Q4pDFBTzhXFN6ym0g78oWA;0;0;1;27;122;1907
_gaOrkYtODrxY0JlWFe-sQ;0;0;1;78;313;2189
jZ1Gmk5k42e19WO0mry5wQ;0;2;6;11;32;764
ZEd_RWWRVGqLlM5DUiXCeA;1;3;3;11;14;486
mQ8qDT7Y4X7e45bSHOqL_g;4;6;6;13;52;466
rfZXwpaBoXBYWz47NzzyKQ;0;2;4;19;47;377
J96Q1F6TamXl5FCp4wDeoA;1;4;7;63;162;471
T8CRW0yUTIQdW91XQp4EWw;0;0;0;22;115;2124
V8CiwDpGxTrtO10QZnr-Ow;1;2;2;48;171;2068
Fxzm5Yp3yDq_8n5gptP1lw;0;0;4;62;735;2127
_qidWi35H30-Rjn74a6ORw;3;10;24;115;212;350
ZpgVL2z1kgRi954c9m9INw;0;25;54;651;833;2164
OVmUVXuW7JS_NelnCxHw_Q;0;0;0;27;111;1945
f8B1vstbUsW2ynCeqGuiUQ;1;1;1;2;34;1692
vE_Y-3EWeu-IWlzpDKagvg;0;0;0;3;10;461
m408YCnvuIywzZkJX3K9KQ;1;47;131;678;841;2185
SKHxYjxnganAHf5l_yB6Yg;1;3;3;5;47;461
bSIrwzXUgh_7CmcLlzENCA;0;0;4;51;206;2085
JRBfLvTRf8umVgq7ZSOm9Q;1;3;8;146;231;267
6D0ItjpdAw2JRSuW_ge6kQ;0;1;1;18;97;493
eGnOXQYoE6qh5LdTHym_Ig;0;1;8;152;257;493
3UgJp_NqcBOrBE9ANvVxRQ;0;1;1;11;154;466
Kul4eM5SoI36a0jWk5Zu0A;1;1;9;72;227;267
flfkAssP0LzV3f0HSUhQAA;1;29;93;682;841;2174
AZ2Y73dJwn6RK3H1FlO7gg;1;1;7;63;202;518
7hfstTAr43zIpEt69e-o2A;0;6;19;178;253;493
Loa01TIJDtjQ4_UomBpbQA;1;3;4;20;110;1063
-bmzEhftbyGVuUQV9FIxmg;0;2;4;26;88;935
8Hq-mqE5n9q7RFP5ghnm0A;1;2;2;34;105;2073
7rsdqP_j5s-x2OnFv_TrIg;0;0;1;8;24;707
MbrfN3NB-yRg93GdA5YM9w;0;0;0;21;110;1966
fwb5klTiDBcBwFY8WqzX9w;0;0;0;0;4;1232
YOZWP7qlFpHn9rodJSFWDw;0;1;2;47;98;1062
Jr5hwzjNwr-VD9pVWOFa7w;2;9;19;195;305;377
QAB5tp1anXy-tJxtj6Pwsw;0;0;2;35;124;1015
1b3kbq_fIw8QoAYnqOzHfw;0;0;4;41;267;2139
56R9jd6PBz9jEg_WDyP7Sw;0;14;35;151;249;1090
WdUiTm8EZ6l9ukq9Hh32PA;2;2;2;53;175;2049
JR_at-dxUfPAfaMEHJNk-A;0;2;3;101;175;1018
9XzPqLGIkuN1rmqWH7aP9A;0;2;2;47;92;1438
cELLyBogNeU_QbN5tJsBRA;0;0;5;113;306;377
RfiyYH8ZEpHflMI9ZMJNGw;1;18;56;282;378;471
G871bjv4Sr0CuxN2TgWcQw;0;0;3;27;43;1780
T_bk3j3xvRWYpQ0YAgvhHg;1;14;20;45;78;1588
UMWt0rIuIgZlGkDD98xDCw;0;0;0;6;36;1618
4klH4lQI8DneBUqLP0vHvw;5;23;60;249;376;471
4b8lGugmvF3ZavCy_3wcaA;1;1;4;48;119;466
QZcLPdsNijgiqz-cds3efw;0;0;0;9;37;482
kRSQGsUUNwNWGhhiBZFWcg;0;2;4;59;308;1094
ZPd6tNapV7y2AFh1RO2WBA;0;0;0;46;163;2022
nhxrObNImLPh94m40Q8HAQ;0;1;5;144;276;1090
lT_VFhU9AF7DiV0s_9XIJg;6;36;82;262;377;471
vI06_INa6NT0HA2rCXZX0w;4;11;11;31;124;1028
4cdS6DLtYIQfcpe5w_PyyQ;0;0;7;279;402;471
3Cqy4d5KcGVmgiHFi4O4zQ;2;30;78;648;828;2163
PCdSjDrU4K8rUzVoxqFyew;0;0;0;30;150;518
7ZhN2yp1TAaoRQl99hnbfQ;1;37;85;273;376;471
fwsPPYt0By1ivuXSXv3wlg;1;2;3;59;302;2087
t4Wdgfto05xRBd_ggd5T7g;0;0;0;21;87;1912
pMLv5hzklGgcNMKr4xnhbw;0;0;1;32;144;1099
wwcqbb78SGqWSdzbq9j-Ww;2;60;184;678;826;2173
GU3yKiycK8P4Q_TMGJbj_A;0;0;5;91;258;518
5-JfStgLY03ion8gpUJF4A;0;3;10;254;868;2146
2pWQjLkIynlvTdgPGxINvQ;0;3;7;156;230;1090
q92RjCgEyOLxDhOQ-GLn4A;1;3;4;35;131;1104
K1h9s1n2679DxUM2cuMZXA;1;4;8;106;864;2184
Ws_DY9aK0iSr4BqDX2US-g;1;3;4;49;111;216
3sMGEl72eiDbble1RO34ng;0;1;2;56;148;2127
9hWw-Lffnc9jCTgGnnJt6g;0;0;2;52;148;2040
zqAPDoI34MDtNjvCWe3WKA;1;2;3;51;173;518
DrazQLX4I8aSEHAkkJEnxQ;0;2;5;465;783;2147
FG7_-7LtVdOecAqThoFOOA;0;0;0;38;112;466
yefPoFFKlR9xHTqlAR_BWA;0;0;3;20;51;1551
FlDkxuO6MGrW7x1OJTtJew;1;20;63;275;377;471
KW2Ma_0uVm7KmBJhMI_yFA;0;0;0;33;116;1099
BYOcAamry9OCJ4vjbdmBYg;0;8;11;27;84;465
EHUNi6ZX3z8KaXFjGtDd7w;7;34;74;649;853;2180
ibZ2KjRKzVKKgqjWq4ST8A;0;0;1;16;30;481
m7QwOZSP21kmiZ-HQV5PfQ;0;0;0;30;166;466
B5ySdB77BHYyWb_MT-5tEg;1;7;9;27;44;468
maJZn4JZtCQRdVCSzD0Org;1;1;1;75;265;377
LeXTkBfmJbGlG5VNLNLRyw;0;1;7;32;196;1035
fb_UwqBl9OB4ct6awajODA;0;0;0;13;18;479
rfBWKSGrl--_BrJBxDQyvg;1;15;34;112;198;350
JYlNxP4j7LX59o9gNaKnKg;2;2;2;31;136;2011
wCml58X_fTAbWXVLTQY_4A;1;3;4;73;231;2168
m5a-tpuxemrMrLk6BYVb5g;2;21;36;92;150;1002
M5cX4IYSKpqcr9U7U2zuJA;0;1;5;91;815;2129
9lRGG25YSg1-HNR7StNC1A;1;21;52;198;303;377
S2I4-Vjo6koQg-kiXwEkjg;0;3;3;10;27;1706
BAO_V8IMI6W4DhTlS4k9rg;5;41;121;654;813;2158
IIcq73oEcm1u_SbXfkLObA;1;2;3;17;54;1020
SK1xfuaLsaX8wuiUng-dhQ;4;13;37;92;162;996
ubRXFSsER3_MYb4BmvvnLA;0;1;1;21;72;350
JjUsoFUCDHsEloj6Q83aFA;5;13;16;74;281;2195
mRtGKvoxQLSh-tf2qBBoLg;0;18;111;686;842;2186
LKLm4SgIHz48rQYlBRuaHw;2;10;19;85;249;518
OAdo3dcxGc9SHZN_QyMp5Q;0;2;5;83;141;216
AXRSeJZfr9pi1wJQ61D4UQ;0;31;73;620;862;2182
ZNB73mij2iG0wfbXBazQdw;0;1;5;63;212;2193
rPZVLJ4QucRMNIlR-VYQHQ;0;0;1;2;2;410
CCRmyL5ClU_ZfpjB1rfIQA;0;0;2;52;192;216
T6HVr4su70-JEo0XDDV9dQ;1;15;54;186;268;493
wObna18K6-5V-rutqz-jTw;0;0;6;131;231;267
wf2BEEcyK2HxxQiHSUI2Vg;0;2;2;18;47;855
f-idTk9lhN_c9IqvvZ4fBA;0;1;6;48;106;216
2f5JQR_QxrmqUHSjzpZynQ;5;12;19;116;214;350
hBqXAVtrMcjNBK-OiDOblw;0;2;2;14;39;798
ytSd4wezO1NqUDuJJwFzNQ;0;7;17;27;40;1782
uvG4QThFmQswhHCnPCGJyw;1;26;47;112;169;466
XF1P01OV8o_tB52oo36_ZA;0;0;4;51;225;2088
GDtcIsIfH9Up8E-Mls5XCQ;0;0;1;15;183;1089
LopGlCZ1ANqrTf8BqL0OWQ;8;35;194;673;824;2170
wT-pzGY8rJ_xbTJDKaSl8A;0;0;0;23;89;2072
8BVWeJiwsP3TxUBovBF9Sg;0;2;2;5;11;440
i9ASBmmIJS3RjN_UP-TtKw;0;3;4;49;141;183
_fmZZLy8hWPAxYx7xt2Fdg;0;1;1;62;133;216
KD9-X5AykKmiZszrMepjhQ;0;4;34;149;229;267
MKnde7vpyigJIn76p-85cw;1;2;4;24;68;1810
ytalLxZdNZvyEw0UYfvRug;1;4;8;46;101;1091
QnVOsBJWKZ6nN79VbV6l2Q;0;2;2;11;60;466
mLJcCIhUdVYAlYHeVdg77w;0;0;6;34;131;1033
jGuLNmMIM_7IfulRVBWZJg;0;1;2;20;43;1785
oGQb9Cx9Sk0Lvuns1Wf3tg;0;0;0;37;127;1101
kQimxI9wOXrQjcdfwsOw-g;2;14;20;124;257;1090
KRc2irAIY3pgGlV0p4znmQ;1;2;6;65;240;2071
X9A-z_tQGIyr8Z4Efw1wbA;0;0;0;21;101;1936
mmSTPGfCVNtR30ymISw6Lw;0;0;0;35;125;1901
6OJKoWZY-lLKM4zRcbauiw;0;4;6;67;151;350
q88CESQa0al2CQBPi187xw;0;0;0;26;142;377
OOna4RpWG0AJghKOuVca1A;0;4;29;262;375;471
3n2FIVhxAjG6fjju4wdzXw;0;4;13;221;391;471
z6xFUwsrwZHmuNZp1bKaLA;2;14;16;76;279;2195
8uxr2vjNzNzBkFVVxCHEJw;1;1;3;119;296;1090
cZqYh_HZB7pS8N7cQkIw6A;1;2;2;14;32;464
LtlXh8nNVbo5vbCBHAGUgQ;1;1;1;58;139;2098
7CwAjHjTPilN_zBuOSdMxg;1;1;3;15;52;1716
jsZU7VLbyn50MabU86zI1w;3;63;142;678;840;2179
lBZ0TUZu0S8_syGUTQs7Bg;0;1;1;7;13;1165
djj8qE6hQjSeyEt9T2H_dg;0;0;3;148;303;377
Y331KeixvXEdcOFaXkI4dQ;1;6;11;27;95;466
HgfwFlwjBpP3uGAFMKFXeg;0;0;5;83;238;2175
SoFMoWEQatAfLLktojPJSg;2;9;40;203;310;377
DTb7jw-yK8w-kTgBhTQRvA;1;3;6;33;92;1053
1lWASQ_QiT_RFPEeSvyF5w;0;0;0;1;17;517
TPYRKrXsdUfOUQNFm6w_3w;0;1;2;28;74;1717
1cxwHtw_UBMSOE6cvNmVmg;0;2;3;27;174;2051
vCuax8KsAt5kZ8DkaYIOKA;1;1;2;11;53;493
jv2Wc3-j8Q225eRgq2JLvA;0;0;1;99;806;2167
SHhgDe3KB2ycYxUG_mI-HA;0;24;47;111;168;466
-cDVG1zBZPBYU3TAoshgxw;1;2;2;16;55;1895
PYDIhqvAXhEtODBu-TwJ7w;0;0;0;24;81;216
v4V3ZDGNae7vUAOfzDd3Og;0;1;3;18;81;491
HTaTuu_35PfpJMKcd-q-hA;0;0;0;47;282;377
f8p3fbPnCXeYFpygOgbiqg;0;3;4;29;98;267
SbGlm_zejxo5hec2Kniojg;0;0;1;38;143;989
ks0vrdxxoiwhZSeu-pzHxQ;0;1;7;113;242;518
UFHelCWPQkhxOdFjx5Cgog;0;2;2;8;33;466
9ng2rcAA3Lb6m_t4IY0QcA;3;10;19;236;367;471
gkB8SvYIgkn3x4bRn9nOSg;0;2;2;32;105;2074
Oh7d7ExBxbIP33KkH6QG6g;0;1;3;22;74;921
0TRot0XZXjzrWLWPn9ycmg;2;3;4;45;190;1039
tQDS0UOVk2DyB0zfTtT1Jg;0;0;0;7;28;466
OZnQZ4sZRwd7L1jMc7pv2w;6;30;59;158;229;267
eLomxx0tnJJhJ9wPcfUVvA;1;1;1;94;159;216
zKC6BvDRMtwmtj2aNvIapQ;0;1;1;22;97;216
Ejeicx8j1gvBDyI1w9lZlg;0;0;0;163;247;493
deAXOKrUqydpts6xcbhMwQ;2;5;6;19;125;493
6i2h2hYPEEG13A6mamsq9g;0;9;16;591;853;2167
6JjUFam24kazPf29gR-ZfA;1;5;10;60;261;1091
kSiUu6mgp1awC4n_XrMXVw;0;1;3;21;82;2038
vG6_ZC5sHRP8Jso09-WjsA;2;3;3;169;300;377
BUmzDaCXu44GNjvtdePVTQ;0;0;0;60;163;518
2w2L1VAFAY89zcKtPC20jA;1;6;14;161;231;267
MyFC2F-5SXwXTLR99UWiqA;6;11;17;237;365;471
d5i_Rm7W_2Xics7yl3eT6Q;4;7;10;35;143;466
8NqrX9MRsjql8lGiuxlmeg;1;5;18;175;251;493
5GUA13zYgw4_8F6qUMU_LA;0;23;47;102;121;183
-M7aI9P2XG79_E0c3sN7gQ;4;27;32;78;138;216
vp_hPIvAcUJ7xjuWxYLZAg;0;0;1;38;143;466
pJlg7kXLJC5HFNTTSINNhw;0;6;18;177;254;493
LxhDTlTsNX3PhOiDuiic3g;0;1;1;60;283;377
V9BACxNu_td_DJY65gWwBQ;0;0;0;33;165;466
UPeIqSldWfA5M4gA--z-Yg;0;1;5;26;173;2181
CwzW9_0dOTuvHeciWqQPTA;2;2;3;7;23;482
sjem0d3HOJrJRfGqpiNOdw;5;36;74;654;831;2163
wJ3zqDpuxUKFtUWIVeAukg;0;2;2;34;105;466
XFOLv6Vxik920W7OP-OStw;3;51;184;676;826;2171
GOiJ4IggzshvIdW7Az8VNg;0;4;6;31;213;267
iuFgUOCFgE7fBLpBhFQXdw;0;7;11;275;398;471
Sa5Ot5Vuxqabt-qnq0q0aA;0;3;3;38;132;466
DsKm53QrsVk5GZ9QgYQmyQ;0;1;2;6;62;1930
O_1sGyWvZsPbAh09-uI-bQ;1;6;6;19;76;216
P6iHMvttUL4HJ0fXbb_gow;0;1;1;7;22;492
ymurmddywqW-2D9Yp-X6jg;2;17;20;120;254;1090
d2Woy2Ocuj2P2FEB6_GeYg;1;2;11;180;370;471
G4IigHfYODjMJ0NpF3zEhQ;0;3;3;16;69;466
c88cG9DstIqOKcurNtx9QA;1;1;4;121;255;493
gXwHMtF-PLNG_9n7t9IxBA;2;67;212;683;832;2182
dMoc-bvAjAjH1TLd0GFbDg;0;0;1;28;95;1062
_BDXbsPPdSj-MbdwdICqAg;1;1;2;25;76;1726
a8VS5iOxeEIv3JnUiQLF6w;0;7;48;287;388;471
8Wq0LZSuHdPTlleQD5sU_w;7;34;74;649;853;2180
